SMILES,IGC50,MolLogP,HeavyAtomCount,HAccept,Heteroatoms,HDonor,MolWt,RotableBonds,RingCount,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FractionCSP3,TPSA,LabuteASA,MolMR
O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,4.5100002,3.5550000000000006,12,2,6,0,226.44599999999997,1,1,-0.5100000000000002,64,0,0,1,0.0,43.14,82.99417752264176,48.12640000000001
O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,4.4299998,3.5550000000000006,12,2,6,0,226.446,1,1,-0.51,64,0,0,1,0.0,43.14,82.99417752264178,48.12640000000001
O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1,4.5500002,3.5550000000000006,12,2,6,0,226.446,1,1,-0.5100000000000002,64,0,0,1,0.0,43.14,82.99417752264178,48.12640000000001
Oc1cc(Cl)cc(Cl)c1Cl,5.3699999,3.3523999999999994,10,1,4,1,197.44799999999998,0,1,-0.1100000000000001,54,0,0,1,0.0,20.23,73.135435552338,43.13680000000001
Cc1ccccc1O,2.71,1.70062,8,1,1,1,108.13999999999999,0,1,-0.98,42,0,0,1,0.14285714285714285,20.23,48.59057898608958,32.843799999999995
CC(=O)CC(=O)c1ccccc1,3.5699999,1.8484,12,2,2,0,162.188,3,1,-1.44,62,0,0,1,0.2,34.14,71.21421577717092,46.070500000000024
O=C/C=C/c1ccccc1,3.6800001,1.8987,10,1,1,0,132.16199999999998,2,1,-1.37,50,0,0,1,0.0,17.07,59.998148530546295,41.54000000000002
CCOc1ccccc1O,2.6400001,1.7908999999999997,10,2,2,1,138.16599999999997,2,1,-1.1800000000000002,54,0,0,1,0.25,29.46,60.06906632999306,39.27580000000001
CC(C)(O)C#CC(C)(C)O,1.415,0.5316000000000001,10,2,2,2,142.198,0,0,-0.52,58,0,0,0,0.75,40.46,61.88153872485709,40.37160000000001
COc1cccc(C=O)c1,3.23,1.5076999999999998,10,2,2,0,136.14999999999998,2,1,-1.31,52,0,0,1,0.125,26.3,59.43635467784082,38.38150000000001
O=C(OCc1ccccc1)c1ccc(O)cc1,4.5500002,2.749200000000001,17,3,3,1,228.24699999999999,3,2,-2.2899999999999996,86,0,0,2,0.07142857142857142,46.53,99.28768263610088,63.66830000000004
CCCCC(CC)COC(=O)c1ccc(O)cc1,5.5100002,3.765400000000003,18,3,3,1,250.338,7,1,-1.5099999999999998,100,0,0,1,0.5333333333333333,46.53,108.7851832308131,71.69530000000005
CC(=O)c1ccc(Cl)c(Cl)c1Cl,4.3400002,3.849400000000001,12,1,4,0,223.486,1,1,-0.24000000000000005,64,0,0,1,0.125,17.07,85.23260812897895,51.476500000000016
O=C(NO)c1ccccc1,3.3800001,0.8056000000000003,10,2,3,2,137.13799999999998,1,1,-1.35,52,0,0,1,0.0,49.33,58.25600176921937,35.69470000000001
O=C1CCCC(=O)C1,2.0710001,0.6986,8,2,2,0,112.128,0,1,-0.66,44,1,1,0,0.6666666666666666,34.14,47.88117464637089,28.48199999999999
CCc1ccc(Br)cc1,3.6700001,3.0115000000000016,9,0,1,0,185.064,1,1,-0.30000000000000004,48,0,0,1,0.25,0.0,64.02883495393154,43.52000000000002
N#Cc1ccccn1,2.1700001,0.9532799999999999,8,2,2,0,104.11199999999998,0,1,-1.36,38,0,0,1,0.0,36.68,47.4085728963088,28.951999999999998
O=Cc1ccco1,2.98,1.0920999999999998,7,2,2,0,96.08499999999998,1,1,-1.05,36,0,0,1,0.0,30.21,40.75219659801417,24.095499999999994
CCCCCC(=O)OCC,3.0639999,2.1298000000000004,10,2,2,0,144.21399999999997,5,0,-0.53,60,0,0,0,0.875,26.3,62.568913158156434,40.775000000000006
CCCCc1ccccc1,4.25,3.0292000000000012,10,0,0,0,134.22199999999998,3,1,-0.78,54,0,0,1,0.4,0.0,62.89117157708339,45.05400000000003
CCC/C=C/C=O,3.77,1.5416,7,1,1,0,98.14499999999998,3,0,-0.5900000000000001,40,0,0,0,0.5,17.07,44.035880667672096,30.111999999999988
Nc1ccccc1,2.77,1.2688000000000001,7,1,1,1,93.12899999999999,0,1,-0.9800000000000001,36,0,0,1,0.0,26.02,42.771293816509676,30.8544
Oc1ccccc1-c1ccccc1,4.0900002,3.0592000000000015,13,1,1,1,170.211,1,2,-1.7599999999999998,64,0,0,2,0.0,20.23,77.28273107775702,53.54280000000003
CC(C)c1ccc(O)cc1,3.47,2.515600000000001,10,1,1,1,136.19399999999996,1,1,-0.98,54,0,0,1,0.3333333333333333,20.23,61.32046321488279,42.19580000000002
O=C(c1ccccc1)c1ccc(O)c(O)c1O,3.8800001,2.034400000000001,17,4,4,3,230.219,2,2,-2.49,86,0,0,2,0.0,77.76,97.3976627965894,61.310900000000025
Cc1cc(O)c(Cl)cc1C,3.6900001,2.662440000000001,10,1,2,1,156.612,0,1,-0.6900000000000001,54,0,0,1,0.25,20.23,65.25878732736787,42.59080000000002
Nc1cc(Cl)c([N+](=O)[O-])cc1O,4.1700001,1.536,12,4,6,2,188.57000000000002,1,1,-1.49,64,0,0,1,0.0,89.39,72.52176951808717,44.183600000000006
CC/C=C/CCO,2.223,1.335,7,1,1,1,100.161,3,0,-0.3,42,0,0,0,0.6666666666666666,20.23,44.66859231982434,31.133799999999983
O=Cc1ccc(Cl)cc1Cl,4.04,2.805900000000001,10,1,3,0,175.01399999999998,1,1,-0.53,52,0,0,1,0.0,17.07,68.56439978770068,41.84950000000001
Oc1cccc(Nc2ccccc2)c1,4.0100002,3.1358000000000006,14,2,2,2,185.22600000000003,2,2,-1.9599999999999995,70,0,0,2,0.0,32.26,82.83259326136506,57.83150000000003
O=C(O)CCCCCCCCCCC(=O)O,2.914,3.0566000000000013,16,2,4,2,230.30399999999995,11,0,-1.06,94,0,0,0,0.8333333333333334,74.6,96.66512599067184,61.441600000000044
CC1CC(=O)O1,2.2409999,0.3218,6,2,2,0,86.08999999999999,0,1,-0.53,34,1,1,0,0.75,26.3,36.103313547040784,20.170999999999996
CCCCCCCCBr,4.8699999,3.741800000000003,9,0,1,0,193.128,6,0,0.48,56,0,0,0,1.0,0.0,67.16139343424716,47.17000000000003
COC(=O)CCCCCCCCC(=O)OC,4.0110002,2.4532000000000007,16,4,4,0,230.30399999999995,9,0,-1.06,94,0,0,0,0.8333333333333334,52.60000000000001,97.30374894529355,60.968000000000046
Cc1ccc2ccccc2c1C,4.3099999,3.456640000000002,12,0,0,0,156.22799999999998,0,2,-1.2999999999999998,60,0,0,2,0.16666666666666666,0.0,72.84295188002538,53.422000000000025
Cc1ccc([N+](=O)[O-])cc1C,3.5899999,2.21164,11,2,3,0,151.165,1,1,-1.38,58,0,0,1,0.25,43.14,64.81426307078996,42.57040000000003
Cc1cccc([N+](=O)[O-])c1C,3.5599999,2.21164,11,2,3,0,151.165,1,1,-1.38,58,0,0,1,0.25,43.14,64.81426307078998,42.57040000000002
OCCBr,2.154,0.3736,4,1,2,1,124.965,1,0,0.44,26,0,0,0,1.0,20.23,33.76597450006353,20.879799999999996
CCCCCCOc1ccc(O)cc1,4.6399999,3.351300000000002,14,2,2,1,194.274,6,1,-1.1800000000000002,78,0,0,1,0.5,29.46,85.52883478757951,57.74380000000004
BrC/C=C/CBr,4.9250002,2.3324000000000007,6,0,2,0,213.89999999999998,2,0,0.7,36,0,0,0,0.5,0.0,54.879569550117836,36.72800000000001
CCCCCC1CCCC(=O)O1,2.9230001,2.6624000000000008,12,2,2,0,170.25199999999998,4,1,-0.53,70,1,1,0,0.9,26.3,74.29296623342044,47.87300000000003
O=C(c1ccccc1O)c1ccccc1O,4.1599998,2.3288000000000006,16,3,3,2,214.22,2,2,-2.2899999999999996,80,0,0,2,0.0,57.53,92.6034290443934,59.646100000000025
Cc1ccccc1C(N)=O,2.05,1.09392,10,1,2,1,135.166,1,1,-1.31,52,0,0,1,0.125,43.09,59.662700145346655,39.69690000000001
Cc1ccc(C)o1,2.52,1.89644,7,1,1,0,96.129,0,1,-0.72,38,0,0,1,0.3333333333333333,13.14,42.95561661236702,28.181999999999988
COC(=O)C(C)(C)C,1.72,1.2055,8,2,2,0,116.16,0,0,-0.53,48,0,0,0,0.8333333333333334,26.3,49.83902892936323,31.470999999999982
CCC(C)CO,2.0469999,1.0248,6,1,1,1,88.14999999999999,2,0,-0.04,38,0,0,0,1.0,20.23,38.99325323761199,26.54079999999999
CCc1cccc(CC)c1N,3.3099999,2.3936,11,1,1,1,149.23699999999997,2,1,-0.98,60,0,0,1,0.4,26.02,68.2310622740961,49.61040000000003
O=[N+]([O-])c1ccc2ncccc2c1,3.46,2.143,13,3,4,0,174.159,1,2,-1.9699999999999998,64,0,0,2,0.0,56.03,73.98569135467848,48.397400000000026
O=[N+]([O-])c1cccc2cccnc12,3.0799999,2.143,13,3,4,0,174.159,1,2,-1.9699999999999998,64,0,0,2,0.0,56.03,73.98569135467848,48.39740000000002
CCCC(=O)C(C)=O,2.79,0.9446,8,2,2,0,114.14399999999998,3,0,-0.66,46,0,0,0,0.6666666666666666,34.14,48.88700579990012,30.595999999999986
CCC/C=C/CO,2.5280001,1.335,7,1,1,1,100.16099999999999,3,0,-0.3,42,0,0,0,0.6666666666666666,20.23,44.66859231982434,31.133799999999983
C=C(C)C(=O)OCc1ccccc1,3.6500001,2.3059000000000003,13,2,2,0,176.215,3,1,-1.5699999999999998,68,0,0,1,0.18181818181818182,26.3,77.8415779888464,51.05200000000003
CCCCCCCCCOC(=O)c1ccc(O)cc1,5.6300001,4.299600000000004,19,3,3,1,264.365,9,1,-1.5099999999999998,106,0,0,1,0.5625,46.53,115.15012534520974,76.38230000000004
C=CC(=O)OC(C)(C)C,3.27,1.5141,9,2,2,0,128.17099999999996,1,0,-0.79,52,0,0,0,0.5714285714285714,26.3,55.51436801157558,36.041999999999994
CNC(=S)NC,1.89,-0.28990000000000027,6,1,3,2,104.178,0,0,-0.31000000000000005,36,0,0,0,0.6666666666666666,24.06,42.92763987104372,30.717399999999998
O=C(O)CCCl,2.668,0.6999,6,1,3,1,108.52400000000002,2,0,-0.24000000000000005,36,0,0,0,0.6666666666666666,37.3,40.728157335744214,22.972799999999992
CCc1cccc(O)c1,3.29,1.9546,9,1,1,1,122.16699999999996,1,1,-0.9800000000000001,48,0,0,1,0.25,20.23,54.95552110048619,37.48480000000001
O=C(OCCO)c1ccccc1O,2.9200001,0.5412999999999999,13,4,4,2,182.17499999999998,3,1,-1.55,70,0,0,1,0.2222222222222222,66.76,75.38976429662947,45.475100000000026
Oc1cc(O)c(Cl)cc1Cl,3.97,2.4045999999999994,10,2,4,2,179.002,0,1,-0.6000000000000001,54,0,0,1,0.0,40.46,67.62640307765233,39.79160000000002
NC(=O)C(Cl)Cl,2.023,0.2754,6,1,4,1,127.958,1,0,0.04999999999999993,36,0,0,0,0.5,43.09,45.21213839304599,24.6884
COC(=O)c1ccc(C=O)cc1,3.3,1.2856999999999998,12,3,3,0,164.16,2,1,-1.6400000000000001,62,0,0,1,0.1111111111111111,43.370000000000005,69.96281889228119,43.16900000000002
CC(C)(C)OC=O,1.628,0.9579,7,2,2,0,102.13299999999998,1,0,-0.53,42,0,0,0,0.8,26.3,43.474086814966626,26.901999999999987
O=[N+]([O-])c1ccccc1[N+](=O)[O-],4.25,1.503,12,4,6,0,168.10799999999995,2,1,-1.9799999999999998,62,0,0,1,0.0,86.28,66.73735456449656,39.75080000000001
Cc1ccccc1C=O,3.0109999,1.80752,9,1,1,0,120.15099999999998,1,1,-1.11,46,0,0,1,0.125,17.07,54.32280944833394,36.566500000000005
O=Cc1ccc(F)cc1,2.8729999,1.6382,9,1,2,0,124.11399999999998,1,1,-1.1800000000000002,46,0,0,1,0.0,17.07,52.123402736863575,31.787499999999994
NCc1ccccc1,2.76,1.1453,8,1,1,1,107.15599999999996,1,1,-0.8200000000000001,42,0,0,1,0.14285714285714285,26.02,49.13623593090629,34.333400000000005
CCCCCC(N)=O,2.092,1.052,8,1,2,1,115.176,4,0,-0.53,48,0,0,0,0.8333333333333334,43.09,50.06537439686907,33.33639999999998
CCOC(=O)CBr,5.678,0.9444,7,2,3,0,167.002,2,0,-0.050000000000000044,42,0,0,0,0.75,26.3,50.976692306211376,30.42699999999999
C=CC(=O)CCCCC,4.9200001,2.3218000000000005,9,1,1,0,126.199,5,0,-0.5900000000000001,52,0,0,0,0.625,17.07,56.76576489646531,39.346000000000004
O=Cc1ccc(Cl)c([N+](=O)[O-])c1,4.1900001,2.0606999999999998,12,3,5,0,185.56599999999997,2,1,-1.42,62,0,0,1,0.0,60.209999999999994,72.91410928331882,43.49390000000001
CCCCCCCCCCCC(C)=O,5.119,4.496300000000004,14,1,1,0,198.34999999999997,10,0,-0.33,84,0,0,0,0.9230769230769231,17.07,89.28007850063264,62.525000000000055
Cc1ccc(O)c(O)c1,3.3699999,1.4062199999999996,9,2,2,2,124.13899999999998,0,1,-1.1800000000000002,48,0,0,1,0.14285714285714285,40.46,53.384812738285596,34.5086
CCSCC,2.02,1.7593999999999999,5,1,1,0,90.191,2,0,0.35,32,0,0,0,1.0,0.0,37.95718739638461,28.672999999999988
Cc1ccc(C)c2ccccc12,4.4299998,3.456640000000002,12,0,0,0,156.228,0,2,-1.2999999999999998,60,0,0,2,0.16666666666666666,0.0,72.84295188002537,53.422000000000025
CC(=O)c1ccc[nH]1,2.0899999,1.2173,8,1,2,1,109.12799999999997,1,1,-1.05,42,0,0,1,0.16666666666666666,32.86,47.531969869348245,30.797199999999993
CCCCCC/C=C/C=O,4.5999999,2.711900000000001,10,1,1,0,140.22599999999997,6,0,-0.5900000000000001,58,0,0,0,0.6666666666666666,17.07,63.13070701086192,43.963000000000015
CCc1ccc(C=O)cc1,3.2909999,2.0615,10,1,1,0,134.17799999999997,2,1,-1.11,52,0,0,1,0.2222222222222222,17.07,60.68775156273055,41.20750000000002
ClC/C=CCCl,4.0219998,2.0202,6,0,2,0,124.998,2,0,0.31999999999999995,36,0,0,0,0.5,0.0,47.75100679259846,30.57999999999999
CCCCCc1cc(O)cc(O)c1,4.3099999,2.8305000000000016,13,2,2,2,180.24699999999999,4,1,-1.1800000000000002,72,0,0,1,0.45454545454545453,40.46,78.84458119587204,53.00060000000004
CCCOC(=O)c1ccccc1C(=O)OCCC,3.98,2.8202000000000016,18,4,4,0,250.29399999999993,6,1,-1.8399999999999999,98,0,0,1,0.42857142857142855,52.60000000000001,106.90107469377114,67.58900000000004
CCOC(=O)c1ccc(I)cc1,4.5300002,2.4679,12,2,3,0,276.073,2,1,-0.5800000000000001,64,0,0,1,0.2222222222222222,26.3,85.06313491328108,55.115500000000026
C#CC(C)(O)CC(C)C,2.447,1.4167,9,1,1,1,126.19899999999997,2,0,-0.48,52,0,0,0,0.75,20.23,57.08730497266107,38.91180000000001
CC(C)(C)c1cccc(O)c1,3.74,2.689700000000001,11,1,1,1,150.22099999999998,0,1,-0.9800000000000001,60,0,0,1,0.4,20.23,67.6854053292794,46.80680000000004
NNC(=O)CCCCC(=O)NN,1.626,-1.473399999999999,12,4,6,4,174.204,5,0,-1.1400000000000001,70,0,0,0,0.6666666666666666,110.24,70.60678360161158,43.128200000000014
ClC/C=C/CCl,3.77,2.0202,6,0,2,0,124.998,2,0,0.31999999999999995,36,0,0,0,0.5,0.0,47.75100679259846,30.57999999999999
C=CCc1ccccc1O,3.3299999,2.1207000000000007,10,1,1,1,134.17799999999997,2,1,-1.24,52,0,0,1,0.1111111111111111,20.23,60.63086018269854,42.007800000000024
CN(C)Cc1ccccc1,3.1199999,1.7482,10,1,1,0,135.20999999999998,2,1,-0.8200000000000001,54,0,0,1,0.3333333333333333,3.24,62.286063132890156,43.83300000000003
COCC(C)N,2.1670001,-0.019999999999999685,6,2,2,1,89.13800000000002,2,0,-0.08,38,0,0,0,1.0,35.25,38.28751329753897,25.525399999999994
NC(=O)c1ccccc1[N+](=O)[O-],2.28,0.6937,12,3,5,1,166.13599999999994,2,1,-1.91,62,0,0,1,0.0,86.23,67.95073375344985,41.61430000000001
CCCC[N+](=O)[O-],2.3099999,1.0632000000000001,7,2,3,0,103.12099999999998,3,0,-0.6000000000000001,42,0,0,0,1.0,43.14,42.487053093519165,26.76939999999999
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,4.8099999,5.331500000000003,23,4,5,0,326.288,6,3,-2.709999999999999,116,0,0,3,0.0,44.760000000000005,134.43583789462076,88.81650000000003
Oc1ccc(Oc2ccccc2)cc1,4.3600001,3.1845000000000017,14,2,2,1,186.21,2,2,-1.9599999999999995,70,0,0,2,0.0,29.46,82.39627630726389,54.62280000000003
Cc1ccc(N)c([N+](=O)[O-])c1,3.3699999,1.48542,11,3,4,1,152.15300000000002,1,1,-1.58,58,0,0,1,0.14285714285714285,69.16,63.789211653406085,42.24580000000001
OCCCBr,2.0669999,0.7637,5,1,2,1,138.992,2,0,0.44,32,0,0,0,1.0,20.23,40.13091661446014,25.49679999999999
BrCc1ccccc1,3.638,2.5815,8,0,1,0,171.037,1,1,-0.30000000000000004,42,0,0,1,0.14285714285714285,0.0,57.66389283953493,39.07300000000002
CC(=O)CC(C)=O,2.7279999,0.5545,7,2,2,0,100.11699999999999,2,0,-0.66,40,0,0,0,0.6,34.14,42.52206368550351,25.97899999999999
CCc1ccc(O)cc1,3.21,1.9546,9,1,1,1,122.16699999999996,1,1,-0.98,48,0,0,1,0.25,20.23,54.95552110048619,37.48480000000001
O=C/C=C/c1ccco1,3.3699999,1.4917,9,2,2,0,122.12299999999998,2,1,-1.31,46,0,0,1,0.0,30.21,52.79247779462314,33.806000000000004
CCOC(=O)c1ccccc1,2.99,1.8633,11,2,2,0,150.177,2,1,-1.31,58,0,0,1,0.2222222222222222,26.3,65.80129679223742,42.39850000000003
Cc1ccc(Cl)c(N)c1Cl,3.6900001,2.8840200000000005,10,1,3,1,176.04600000000002,0,1,-0.4000000000000001,54,0,0,1,0.14285714285714285,26.02,69.74276838466963,45.61140000000001
OCCc1ccccc1,2.4100001,1.2214,9,1,1,1,122.16699999999996,2,1,-0.8200000000000001,48,0,0,1,0.25,20.23,54.95552110048619,37.23180000000001
CCCC(=O)c1ccccc1,3.21,2.6694000000000013,11,1,1,0,148.20499999999998,3,1,-1.11,58,0,0,1,0.3,17.07,67.05269367712717,45.68050000000003
CCCCCCCC=O,3.483,2.5458000000000007,9,1,1,0,128.215,6,0,-0.33,54,0,0,0,0.875,17.07,57.45536792864957,39.440000000000005
Nc1c(Cl)cc(Cl)cc1[N+](=O)[O-],4.2600002,2.4838000000000005,12,3,6,1,207.016,1,1,-1.0,64,0,0,1,0.0,69.16,78.03080199277282,47.5288
CCCCCCC(=O)c1ccccc1,4.5599999,3.8397000000000023,14,1,1,0,190.28600000000003,6,1,-1.11,76,0,0,1,0.46153846153846156,17.07,86.147520020317,59.531500000000044
Cc1cccc(O)c1,2.9200001,1.7006199999999998,8,1,1,1,108.13999999999999,0,1,-0.9800000000000001,42,0,0,1,0.14285714285714285,20.23,48.59057898608958,32.843799999999995
COC(=O)CCCC(=O)OC,1.832,0.5026999999999999,11,4,4,0,160.169,4,0,-1.06,64,0,0,0,0.7142857142857143,52.60000000000001,65.47903837331049,37.883
CCCCC(=O)Cl,2.655,1.942,7,1,2,0,120.579,3,0,-0.040000000000000036,42,0,0,0,0.8,17.07,48.663807812341425,30.384999999999987
CCOc1ccc(O)cc1,3.01,1.7908999999999997,10,2,2,1,138.16599999999997,2,1,-1.1800000000000002,54,0,0,1,0.25,29.46,60.06906632999306,39.27580000000001
N#Cc1ccccc1,2.48,1.5582799999999999,8,1,1,0,103.12399999999997,0,1,-1.29,38,0,0,1,0.0,23.79,48.188924915362286,31.156999999999996
CCOC(=O)c1ccc(C)cc1,3.6800001,2.1717199999999997,12,2,2,0,164.20399999999998,2,1,-1.31,64,0,0,1,0.3,26.3,72.16623890663405,47.13550000000003
COC(=O)c1ccccc1,3.23,1.4732,10,2,2,0,136.14999999999998,1,1,-1.31,52,0,0,1,0.125,26.3,59.43635467784082,37.781500000000015
CCOc1ccc(N)c([N+](=O)[O-])c1,3.76,1.5756999999999999,13,4,5,1,182.17899999999997,3,1,-1.7800000000000002,70,0,0,1,0.25,78.39,75.26769899730958,48.67780000000001
CCCCCCCCCCC=O,4.6900001,3.7161000000000026,12,1,1,0,170.296,9,0,-0.33,72,0,0,0,0.9090909090909091,17.07,76.55019427183942,53.29100000000004
Oc1ccccc1O,3.75,1.0977999999999999,8,2,2,2,110.11199999999998,0,1,-1.1800000000000002,42,0,0,1,0.0,40.46,47.01987062388899,29.771599999999992
O=[N+]([O-])c1ccc(F)c(Cl)c1,3.8,2.3873000000000006,11,2,5,0,175.546,1,1,-1.1600000000000001,58,0,0,1,0.0,43.14,66.55318047180468,38.06440000000001
CCC(=O)C(=O)CC,2.99,0.9446,8,2,2,0,114.14399999999999,3,0,-0.66,46,0,0,0,0.6666666666666666,34.14,48.887005799900116,30.595999999999986
O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,4.7800002,4.2084,13,2,7,0,260.89099999999996,1,1,-0.22000000000000025,70,0,0,1,0.0,43.14,93.29744374952344,53.13640000000001
CCCCCCCCCCCC#N,4.9029999,4.430880000000004,13,1,1,0,181.32299999999998,9,0,-0.51,76,0,0,0,0.9166666666666666,23.79,83.14619396766098,57.45700000000005
Cc1ccc(C)c(O)c1C,3.28,2.3174600000000005,10,1,1,1,136.194,0,1,-0.9800000000000001,54,0,0,1,0.3333333333333333,20.23,61.32046321488279,42.31780000000001
C=C(C)C(=O)OCCOCC,2.22,1.1422,11,3,3,0,158.19699999999997,5,0,-0.8300000000000001,64,0,0,0,0.625,35.53,66.99285535547905,42.26600000000001
CCCCCCCCCC(=O)OC,4.3779998,3.3001000000000023,13,2,2,0,186.295,8,0,-0.53,78,0,0,0,0.9090909090909091,26.3,81.66373950134629,54.62600000000005
CCCCCCCC(=O)Cl,3.415,3.112300000000002,10,1,2,0,162.66,6,0,-0.040000000000000036,60,0,0,0,0.875,17.07,67.75863415553125,44.23600000000002
O=C(c1ccccc1)c1ccccc1O,4.23,2.623200000000001,15,2,2,1,198.221,2,2,-2.09,74,0,0,2,0.0,37.3,87.80919529219739,57.981300000000026
O=C(Oc1ccccc1)c1ccc(O)cc1,4.3699999,2.6114000000000006,16,3,3,1,214.21999999999997,2,2,-2.2899999999999996,80,0,0,2,0.0,46.53,92.92274052170427,59.50730000000003
CC(C)C(=O)O,2.6670001,0.727,6,1,2,1,88.10599999999998,1,0,-0.53,36,0,0,0,0.75,37.3,36.789833223259144,22.473799999999994
CCCCCCCCCl,3.6700001,3.5857000000000028,9,0,1,0,148.67700000000002,6,0,0.29,56,0,0,0,1.0,0.0,63.597112055487486,44.09600000000002
Cc1cc([N+](=O)[O-])ccc1N,3.49,1.4854199999999997,11,3,4,1,152.153,1,1,-1.5799999999999998,58,0,0,1,0.14285714285714285,69.16,63.789211653406085,42.24580000000002
CC(C)=CC=O,3.0899999,1.1515,6,1,1,0,84.118,1,0,-0.5900000000000001,34,0,0,0,0.4,17.07,37.67093855327549,25.49499999999999
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,4.71,1.6421000000000001,13,4,7,0,186.09799999999998,2,1,-2.0500000000000003,68,0,0,1,0.0,86.28,70.90288996742281,39.70880000000001
c1ccc2cnncc2c1,2.6600001,1.6297999999999997,10,2,2,0,130.15,0,2,-1.44,48,0,0,2,0.0,25.78,58.52081718152992,39.53800000000001
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,3.77,3.3260000000000014,20,1,2,0,278.291,3,3,-2.1099999999999994,98,0,0,3,0.0,17.07,118.83519143171844,85.83450000000005
N#Cc1ccccc1O,3.04,1.26388,9,2,2,1,119.12299999999996,0,1,-1.49,44,0,0,1,0.0,44.019999999999996,52.98315866755829,32.821799999999996
C=CC(=O)OCCCCCC,3.74,2.2959000000000005,11,2,2,0,156.225,6,0,-0.79,64,0,0,0,0.6666666666666666,26.3,68.24425224036881,45.29800000000002
CCCCCCC#N,2.763,2.4803800000000003,8,1,1,0,111.188,4,0,-0.51,46,0,0,0,0.8571428571428571,23.79,51.321483395677916,34.37199999999999
CCCCC(CC)COC(=O)CC#N,3.8900001,2.6596800000000007,14,3,3,0,197.27799999999996,7,0,-1.04,80,0,0,0,0.8181818181818182,50.09,86.05631918281497,54.49500000000004
C/C=C(C)C(C)=O,2.6600001,1.5416,7,1,1,0,98.14499999999998,1,0,-0.5900000000000001,40,0,0,0,0.5,17.07,44.035880667672096,30.111999999999988
CCNc1ccccc1,3.0699999,2.1184,9,1,1,1,121.18299999999995,2,1,-0.9800000000000001,48,0,0,1,0.25,12.03,55.71114953189822,40.60570000000001
COC(=O)/C=C/c1ccccc1,3.5799999,1.8728,12,2,2,0,162.188,2,1,-1.5699999999999998,62,0,0,1,0.1,26.3,71.47663587444978,47.492000000000026
N#CCBr,5.2290001,0.90488,4,1,2,0,119.94899999999998,0,0,-0.030000000000000027,22,0,0,0,0.5,23.79,33.36432042933623,19.406999999999996
Clc1ccccc1,2.8699999,2.34,7,0,1,0,112.55899999999997,0,1,-0.49000000000000005,36,0,0,1,0.0,0.0,47.73466934637863,31.451999999999998
CCCCCC[N+](=O)[O-],3.04,1.8434,9,2,3,0,131.175,5,0,-0.6000000000000001,54,0,0,0,1.0,43.14,55.21693732231238,36.0034
N#Cc1ccncc1,2.1800001,0.9532799999999999,8,2,2,0,104.11199999999998,0,1,-1.3599999999999999,38,0,0,1,0.0,36.68,47.4085728963088,28.951999999999998
CC(=O)C(C)=O,2.77,0.1644000000000001,6,2,2,0,86.08999999999999,1,0,-0.66,34,0,0,0,0.5,34.14,36.1571215711069,21.36199999999999
CC/C=CCCO,2.191,1.335,7,1,1,1,100.161,3,0,-0.3,42,0,0,0,0.6666666666666666,20.23,44.66859231982434,31.133799999999983
O=C(O)CCCCCCC(=O)O,2.4879999,1.4962000000000002,12,2,4,2,174.196,7,0,-1.06,70,0,0,0,0.75,74.6,71.20535753308538,42.97360000000001
NC(=O)c1ccc(N)cc1,2.0899999,0.3677,10,2,3,2,136.154,1,1,-1.5099999999999998,52,0,0,1,0.0,69.11,58.63764872796276,39.3723
c1ccc2c(c1)oc1ccccc12,4.4200001,3.586000000000001,13,1,1,0,168.195,0,3,-1.7599999999999993,62,0,0,3,0.0,13.14,75.58906144704422,53.72000000000003
CC(C)(C)c1ccc(N)cc1,3.3599999,2.5663,11,1,1,1,149.237,0,1,-0.98,60,0,0,1,0.4,26.02,68.23106227409612,49.55440000000003
C=C(C)C(=O)OCCCCCC,4.0900002,2.686000000000001,12,2,2,0,170.25199999999995,6,0,-0.79,70,0,0,0,0.7,26.3,74.6091943547654,49.915000000000035
CCCOC(=O)c1ccccc1,3.4200001,2.2534,12,2,2,0,164.20399999999998,3,1,-1.31,64,0,0,1,0.3,26.3,72.16623890663405,47.01550000000003
Cc1cc(C)c(C)c(O)c1,3.3599999,2.3174600000000005,10,1,1,1,136.194,0,1,-0.9800000000000001,54,0,0,1,0.3333333333333333,20.23,61.32046321488279,42.31780000000002
Cc1ccc2ccccc2c1[N+](=O)[O-],4.04,3.056420000000002,14,2,3,0,187.19799999999998,1,2,-1.8999999999999997,70,0,0,2,0.09090909090909091,43.14,81.13098548812857,55.33940000000001
CN(C)c1ccccc1,3.28,1.7526,9,1,1,0,121.18299999999995,1,1,-0.9800000000000001,48,0,0,1,0.25,3.24,55.92112101849355,40.76900000000002
Cc1cccc(C)n1,2.1900001,1.69844,8,1,1,0,107.156,0,1,-0.8500000000000001,42,0,0,1,0.2857142857142857,12.89,49.380935329236685,33.71099999999999
